X_NAD,Y_NAD,Z_NAD
533508.3252,6428807.385,466.739258
533508.2129,6429265.99,457.909149
535494.8291,6464617.113,478.945892
523278.7974,6414025.559,510.63562
521607.9529,6455886.367,445.080078
540605.4902,6464657.66,471.80838
540321.2988,6464657.07,471.370422
535761.21,6470987.84,452.633148
535774.9473,6471491.324,448.782532
534039.0732,6417675.183,487.651917
534044.665,6418152.301,481.963074
542015.4434,6420533.826,479.499573
542011.918,6420062.396,481.878937
521607.9529,6459558.117,453.286285
521324.613,6459099.148,424.21048
521607.9529,6459099.148,438.655273
527841.4307,6432019.953,485.931641
527558.0908,6431560.984,467.237396
528124.7705,6432478.922,479.645844
528408.1104,6432478.922,484.721863
527841.4307,6432478.922,468.11261
544076.0488,6460082.641,500.059265
525574.7109,6467360.602,422.390015
541471.9355,6465613.117,479.47345
541467.0898,6465137.328,480.120239
521324.613,6448083.883,482.551819
521041.2732,6448083.883,484.296631
521041.2732,6447624.914,475.109802
533497.5322,6420052.037,481.8479
541758.9961,6465615.602,482.459412
540304.2422,6423305.216,491.901154
540303.627,6422844.408,486.927734
540588.5898,6423306.09,493.731171
540873.7734,6423307.648,487.996796
540874.0469,6423767.329,485.993286
526141.3906,6449001.82,472.653931
532642.6348,6419577.566,498.345398
532926.1631,6419578.118,489.208557
515356.5498,6448987.297,483.498688
515356.3716,6449446.117,475.592102
515066.165,6448981.59,490.379211
532359.1777,6419577.211,506.509399
532354.2754,6419102.358,518.296387
532349.0059,6418626.318,501.280182
544079.1543,6423378.01,484.021088
544371.707,6423384.744,485.018036
543785.3008,6423370.083,483.177979
543784.7168,6422908.768,484.250214
543783.877,6422446.152,481.983276
540300.7617,6446241.793,452
533508.1221,6430642.574,454.931458
533508.1396,6431101.586,454.012726
544368.8691,6460549.453,499.444794
537476.4238,6426059.859,496.302185
537476.9316,6425602.511,488.71759
537759.043,6426059.258,497.494324
533508.1221,6430183.619,455.619446
533508.1494,6429724.748,456.754456
546536.4785,6439359.117,467.478241
546825.2031,6439822.434,464.024658
546536.5039,6439818.104,465.788208
533791.5107,6430642.568,456.187988
534074.916,6430642.576,459.91449
534074.9277,6431101.576,454.071533
510557.6973,6438904.496,523.60199
546294.3379,6438933.531,467.558411
535209.4629,6427891.436,502.502563
531230.4463,6420051.065,497.934296
538039.1836,6441197.33,454.317383
515647.2148,6446239.422,501.205688
515934.9973,6446243.02,502.580902
546254.9141,6415007.302,460.295959
546513.5098,6415001.241,457.960632
531796.8369,6420050.203,500.484741
516791.2402,6447166.004,515.670776
544368.7598,6460090.59,500.291443
545229.9121,6442661.084,474.904663
537474.0254,6433854.896,463.166565
545206.25,6418718.896,481.69812
545507.5664,6442656.482,477.75061
545507.6523,6442197.582,476.403229
545778.5352,6442646.463,476.290466
545507.4863,6443115.387,479.310974
545778.3203,6443564.223,481.218414
543781.3223,6436209.789,477.052979
543781.3535,6436668.795,470.383789
539168.4844,6444865.777,458.912933
538886.1348,6444407.613,459.290466
515927.5391,6420515.014,519.431885
515924.2209,6420044.542,525.505066
516214.3511,6420517.605,510.711273
531194.332,6416721.302,484.718689
525574.7109,6459558.117,450.063354
536045.3096,6470990.293,461.221924
536341.627,6471491.324,463.22345
524724.6914,6459099.148,451.408539
524441.3516,6459099.148,434.288086
526380.4199,6415812.472,467.556763
528124.7705,6427889.23,456.199249
527841.4307,6427430.26,458.581787
528691.4502,6455427.398,464.537659
528974.791,6455427.398,462.904449
511876.5381,6461316.715,436.328583
512154.8828,6461773.789,435.040649
511877.3906,6461779.141,435.895172
530391.4902,6456345.336,475.088501
530674.8301,6456345.336,480.639099
544076.543,6438973.186,464.780762
543782.6641,6438964.648,458.270477
529541.4707,6455427.398,471.206268
529541.4707,6455886.367,468.583984
529258.1309,6455427.398,472.983398
543781.4707,6437127.857,462.96347
546041.7656,6428861.842,482.307648
546041.9141,6428403.385,476.160645
533508.2285,6460017.086,472.536346
533508.2285,6460476.059,479.557831
516504.8618,6462308.535,442.014099
533508.2285,6459558.117,482.10437
533791.5684,6460017.086,486.38858
527274.751,6446248.008,495.187805
527558.0908,6446248.008,506.892212
514789.5098,6466014.934,444.120026
515082.4731,6466484.629,454.666138
527274.751,6446706.977,486.065643
527274.751,6447165.945,477.31427
521600.9077,6420523.099,507.240784
521885.1897,6420526.137,513.230469
521603.2529,6420989.616,508.519043
521888.9304,6421456.11,507.522705
521316.8463,6420520.73,507.939758
521033.0073,6420519.016,514.225586
518207.8743,6465524.719,466.159058
544077.0098,6440809.393,462.81601
543783.1191,6440800.848,460.775177
517641.1946,6465983.691,451.071655
517357.8547,6465524.719,449.55304
519907.9136,6446706.977,491.475098
519907.9136,6446248.008,529.345459
513602.4893,6426454.951,528.0271
544038.6484,6470226.41,481.546814
521037.7615,6421452.216,511.617371
544080.9336,6463771.934,510.771179
544374.1855,6464242.445,504.690247
522456.9116,6421460.27,502.437134
522741.3125,6421922.627,482.5
521035.679,6420986.565,511.148254
529258.1309,6427889.23,457.223602
546537.0664,6424214.523,469.193024
546825.2031,6424217.475,473.021362
534641.7715,6430642.623,461.963562
546537.1836,6424673.861,470.913757
546825.2031,6425135.413,473.840576
546537.2324,6425133.016,472.634216
535773.4932,6470568.652,447.29068
537191.0195,6431559.711,484.247711
546295.5352,6424249.399,473.527161
546042.8281,6424275.334,478.438904
533508.332,6434314.855,453.573242
533508.3447,6434773.85,461.738556
533224.9473,6434314.83,452
526124.6875,6413607.063,491.783813
526110.5405,6414020.203,485.747681
524441.3516,6434773.77,478.862427
517925.8616,6432479.947,549.808472
518208.3989,6432479.326,538.887207
539734.5273,6437521.865,479.174683
539451.6016,6437063.242,487.282532
539734.5156,6437062.898,487.44986
517643.4131,6432021.66,556.76532
517643.4595,6431562.73,541.827454
525008.0313,6421004.688,484.0625
517643.3542,6432480.588,560.728516
525291.3711,6437986.555,474.529785
541443.9023,6430643.82,477.652466
541443.8027,6431102.76,469.390503
541156.4219,6430640.473,477.712738
541447.5293,6423772.993,476.292419
541159.9512,6423310.021,482.238953
526141.3906,6435232.738,468.556946
526141.3906,6434773.77,477.56839
525858.0508,6435232.738,470.868134
542556.5723,6415811.851,478.491638
542559.332,6416277.443,474.055206
542265.5156,6415805.486,482.070892
526141.3906,6437527.586,469.515747
526424.731,6437986.555,463.592285
539741.707,6412743.239,475.264221
540027.3086,6413210.099,476.445831
525858.0508,6437068.617,476.070862
526141.3906,6437068.617,470.380249
526141.3906,6436609.648,461.181946
526424.731,6437068.617,464.00946
515932.5078,6459550.406,434.170593
528127.4106,6413210.756,502.648834
527844.1523,6413211.021,509.3815
527841.4307,6412743.239,503.577698
515644.5913,6459087.68,437.807678
515355.3232,6459082.535,435.609558
515932.624,6459091.762,438.546143
521607.9529,6460017.086,422.390045
527277.647,6413211.585,506.600006
527274.751,6412743.239,504.730286
527560.9004,6413211.305,516.11377
536061.4287,6422389.708,497.625977
535778.1045,6422389.768,493.226746
535776.7051,6421926.243,494.044434
525858.0508,6436150.68,478.145935
533477.6826,6418151.79,474.988007
518207.8743,6439363.465,500.909698
518491.2142,6439822.434,510.016113
518207.8743,6439822.434,517.197571
519341.2339,6438904.496,496.124969
519341.2339,6438445.525,495.495911
519341.2339,6439363.465,500.406586
519341.2339,6439822.434,491.540009
519057.894,6438904.496,493.148193
518774.5541,6438904.496,494.428467
513014.2207,6434239.064,535.928406
513014.291,6433780.145,551.934204
513306.7549,6434246.512,539.883911
535774.3877,6457720.156,488.74527
519057.894,6452673.578,488.32843
519341.2339,6452673.578,488.79187
534879.373,6416724.869,497.750366
534595.9336,6416724.806,494.596802
534592.2256,6416253.832,486.655273
518774.5541,6452673.578,481.823914
518774.5541,6453132.547,456.772888
542022.6973,6436621.326,480.541321
542313.8086,6437086.584,465.007019
518774.5541,6452214.609,491.282654
518774.5541,6451755.641,477.109436
510846.2979,6456349.117,449.846222
510557.6973,6456345.336,451.165833
521041.2732,6452673.578,479.712982
525858.0508,6452673.578,479.067047
521041.2732,6452214.609,485.882324
511875.4746,6448921.719,474.43045
530674.8301,6431560.984,451.51001
530674.8301,6432019.953,460.098633
530391.4902,6431560.984,463.7789
541731.498,6460016.348,492.199982
541442.7734,6460011.551,488.659546
541442.6758,6459552.91,483.367889
518774.5541,6439363.465,492.893555
519057.894,6439822.434,504.603027
540868.8047,6459088.043,473.563873
540868.7793,6459546.258,477.92865
518774.5541,6439822.434,507.13031
516794.6453,6428810.418,523.634583
517078.2261,6428810.629,512.363892
527558.0908,6441658.313,473.912109
527274.751,6441658.313,471.88147
523595.2639,6413214.945,522.476379
523857.8806,6417737.507,494.702972
544922.3438,6418714.652,480.033875
537474.9863,6471491.324,451.965027
539733.8184,6433390.211,490.700684
539733.6895,6432931.008,490.820587
540016.9512,6433390.041,482.894073
532374.8584,6432937.863,457.976868
536908.3066,6471491.324,456.176758
510846.3223,6446252.289,472.332245
530341.4785,6414876.136,493.561279
530064.333,6414437.204,502.057556
516510.2273,6428809.504,537.778687
515639.6069,6420511.565,528.200317
515350.5557,6420507.397,531.443115
515347.6943,6420037.575,528.601807
530624.876,6414876.348,493.854919
530631.1465,6414437.68,505.23172
530908.3135,6414876.69,488.31842
546537.1855,6426050.915,474.083984
546537.2402,6425592.032,473.383881
546825.2031,6426053.352,474.268707
525008.0313,6459099.148,452.999481
525291.3711,6459099.148,452.932068
535495.8252,6470128.063,437.693054
544325.1035,6470226.109,483.637024
544611.5664,6470225.059,485.486816
542899.0957,6455460.41,469.971283
542605.6973,6455452.238,466.821655
542607.0723,6439848.346,458.356934
542607.1035,6440307.33,460.689667
541443.627,6433857.201,478.048706
541443.6406,6433398.121,468.138214
538320.2871,6421456.593,480.516388
519057.894,6449001.82,495.571045
519341.2339,6449001.82,489.663666
538037.9492,6421457.418,483.858887
537755.4805,6421458.128,487.802185
517074.5146,6412743.238,505.161621
544364.9316,6468915.574,484.240265
540859.3027,6420047.395,479.371704
541149.377,6420521.268,483.312988
528124.7705,6456345.336,445.477875
527841.4307,6456345.336,444.460052
527841.4307,6455886.367,452.133972
533791.7617,6436150.838,453.132538
533508.3477,6436150.777,452.700806
532941.5684,6433855.826,456.572113
532658.2061,6433396.838,456.995056
532941.5547,6433396.828,459.517395
540871.7656,6426971.535,489.790344
531525.4961,6426055.624,498.44281
511341.8408,6426458.988,546.559814
513896.5942,6441608.762,521.605713
513602.0723,6441599.703,518.416443
526708.0713,6460017.086,438.193298
526708.0713,6460476.059,445.514435
546042.2598,6463743.98,489
546042.5547,6464204.313,489.60556
545779.8574,6463761.734,489.935089
515359.3213,6440269.131,515.522766
526708.0713,6458640.18,453.566101
524441.3516,6449001.82,464.429993
524158.0117,6449001.82,476.214386
539455.6523,6462773.855,470.439148
539170.4688,6462308.336,461.445221
524441.3516,6443035.219,505.47467
513600.5288,6446647.125,494.402039
513600.4526,6447106.035,501.735657
537474.1328,6435691.084,466.468079
537756.793,6436149.521,468.883057
513306.8398,6446179.773,481.425079
513014.1504,6446172.207,475.92511
537191.3379,6435232.523,463.799011
536908.4355,6435232.873,460.303436
536908.4023,6434773.836,459.768707
516789.873,6461851.457,438.812866
527558.0908,6455427.398,476.147827
520191.2535,6428807.168,527.680054
523874.6719,6426512.32,502.514221
523874.6719,6426971.289,511.594025
535458.7148,6414012.863,492.432892
532374.8691,6443494.188,462.251495
522457.9727,6442576.25,493.904938
522174.6328,6442117.281,494.534821
540871.8125,6461847.488,488.527222
533508.2285,6465983.691,460.160645
538039.1641,6442574.221,452
538886.125,6443489.676,464.567688
540017.1289,6443487.766,473.520691
513601.7495,6424161.611,508.286133
513601.3857,6423702.51,517.929016
513896.1382,6424170.93,512.886963
525574.7109,6454968.426,456.440002
539168.4961,6443488.891,469.934937
513882.7759,6418599.416,531.617432
533510.9346,6413210.822,484.031158
533508.2285,6412743.239,481.970978
534074.9082,6412743.239,492.510986
534360.9746,6413210.758,479.355743
544610.332,6416813.466,479.964844
546042.0391,6463284.07,490.978241
545779.252,6462841.336,493.359863
542900.0625,6438938.252,459.016388
543194.1328,6439405.902,458.17218
528974.791,6433855.832,462.549927
528974.791,6433396.863,467.15863
538588.332,6413600.854,475.967285
538855.6152,6414010.031,476.725037
513307.1992,6444344.191,500.174805
513014.5713,6443877.695,485.970551
513601.1479,6444352.781,503.117523
513601.3198,6443893.953,505.18515
543193.957,6438946.805,458.63446
517061.562,6419577.938,525.439209
517065.9907,6420050.961,518.26239
510846.332,6437531.875,546.585815
510557.6973,6437068.617,544.401611
535208.2676,6412743.239,490.414795
534644.3174,6413210.747,480.384796
534641.5879,6412743.239,489.070435
535156.6299,6415328.335,498.024231
535156.707,6415787.414,494.271973
541732.6445,6445336.172,454.144684
542022.4805,6445800.402,456.891876
528112.5264,6418670.168,486.151642
527830.6763,6418674.999,476.939026
526144.668,6413212.824,478.522705
525861.4258,6413213.142,475.322296
537470.3008,6420991.425,499.689514
515359.3647,6443022.984,522.466919
515359.4346,6442564.066,520.904846
515648.2163,6443486.414,518.836243
515935.8743,6443489.914,516.29541
515359.1992,6443481.82,518.340881
515068.7671,6443476.078,515.924683
542608.1934,6462340.195,487.716492
543193.6484,6438487.602,458.868164
543488.3164,6438955.732,458.251709
528127.8936,6469206.59,434.845795
528974.791,6438904.496,451.51001
527558.0908,6429725.105,477.406036
515936.6667,6432475.105,529.503479
544369.5098,6440816.813,463.343445
544369.4766,6440357.824,467.900726
544659.8496,6440822.479,462.77417
530391.4902,6433396.863,467.184265
530674.8301,6433396.863,476.773193
522174.6328,6423299.535,510.249207
522174.6328,6423758.504,508.687866
532921.3252,6419103.47,506.327209
533209.708,6419578.682,482.201996
532632.5156,6418626.837,498.547668
532916.1094,6418627.596,495.952942
533199.6465,6418628.125,491.221008
526991.4111,6426053.352,473.545715
527274.751,6426053.352,462.892365
527558.0908,6426053.352,466.853302
527274.751,6426512.32,486.91806
527558.0908,6426971.289,469.669464
527274.751,6426971.289,482.897614
531190.7393,6416250.695,495.589478
538039.2617,6439820.492,457.616211
540300.6309,6429259.27,488.279419
540017.0625,6428800.496,485.097015
532332.7598,6417196.749,500.848206
511875.5923,6441578.289,514.255127
519341.2339,6412743.238,507.105713
519627.2631,6413210.965,499.224731
546825.2031,6449919.766,469.073212
519308.0087,6414012.543,512.293945
538603.9844,6440736.84,462.765686
522441.9993,6418658.253,497.539917
522156.4346,6418651.103,498.970123
521041.2732,6445330.07,477.968445
538870.1621,6419572.361,480.509094
515645.6914,6448992,480.839081
515933.5137,6448995.633,484.897888
515932.97,6450372.09,476.034973
536908.1406,6461853.191,472.606079
536625.1758,6461853.945,473.212158
523874.6719,6421463.657,492.156616
523874.6719,6421922.627,484.304291
515930.3577,6420983.604,517.556763
531241.5098,6432019.953,451.51001
530958.1699,6431560.984,459.264282
531241.5098,6431560.984,476.141693
531241.5098,6432478.922,457.993713
530958.1699,6432478.922,460.170319
516790.5903,6449001.352,491.68988
517074.4902,6449460.777,494.891937
519342.3094,6422381.258,511.688324
516505.8594,6449000.227,490.687134
516505.6487,6449459.023,483.603027
516220.2224,6448998.363,487.786163
516506.0627,6448541.422,503.248749
516506.2759,6448082.629,512.361694
519342.9448,6422842.52,512.43219
515933.7534,6448536.859,494.237732
546825.2031,6427889.23,470.836487
519907.9136,6428348.199,515.221558
519624.5737,6427889.23,500.076202
514774.3169,6449892.633,479.454834
511107.5313,6466463.25,424.007263
510857.7998,6466475.77,420.47818
510856.1064,6466013.973,423.73999
545146.7617,6414092.071,467.432892
533795.2764,6424229.188,479.791962
533511.8232,6423770.051,481.98999
534078.7793,6424229.485,485.240845
534078.833,6423770.698,478.121887
539706.1191,6414010.263,485.365204
539694.918,6414435.153,488.171722
534078.5391,6424687.667,495.085754
546533.4512,6420531.027,468.667114
546825.2031,6420545.719,469.004089
512723.7251,6434233.268,531.992249
527841.4307,6465983.691,458.905243
524724.6914,6427889.23,478.5
525008.0313,6428348.199,478.5
528408.1104,6465524.719,440.561951
534929.29,6424230.208,488.397644
534645.8496,6423771.224,489.269836
542606.1406,6437552.822,458.258362
542605.7637,6437093.561,460.115845
535208.252,6455886.203,466.790588
534924.9277,6455427.398,464.630341
535208.2773,6455427.305,463.770752
534074.9082,6454050.484,451.51001
524158.0117,6426053.352,497.098267
524441.3516,6426053.352,487.5
525008.0313,6426971.289,493.693512
539167.2441,6461381.168,463.140808
539451.3613,6461843.395,459.266785
539734.4141,6461843.242,464.319855
539168.5957,6461843.918,459.681824
513015.3511,6441124.5,525.682312
512724.6362,6440659.557,526.120483
513015.3809,6440665.555,526.243042
538087.6895,6468886.781,484.060059
538088.3594,6468430.113,490.00351
538369.8633,6469342.059,474.666504
538084.6074,6469335.66,475.609558
524441.3516,6424676.443,490.276794
524441.3516,6424217.474,488.382935
524724.6914,6425135.412,490.261169
525008.0313,6425135.412,490.151489
525008.0313,6425594.382,489.453735
524441.3516,6425135.412,503.481415
524441.3516,6425594.382,487.5
524158.0117,6425135.412,503.18866
519907.9136,6434314.801,521.714844
519907.9136,6433855.832,514.354736
520191.2535,6434314.801,505.182129
520474.5934,6434314.801,494.521729
520474.5934,6434773.77,498.885742
517924.9458,6439822.768,508.036041
518207.8743,6440281.402,533.019104
525858.0508,6426971.289,496.236145
526141.3906,6427430.26,496.181519
519333.8969,6420518.512,510.269623
519330.1387,6420047.688,513.596924
525574.7109,6426971.289,500.50177
525574.7109,6427430.26,508.212646
525291.3711,6426971.289,499.946411
525574.7109,6426512.32,491.756287
525291.3711,6426053.352,489.231293
544846.9668,6471024.961,486.175781
544841.8242,6471491.324,490.192352
544562.416,6471025.426,485.178589
544874.8809,6470633.266,485.41571
545131.3613,6471023.996,488.145447
545408.5039,6471491.324,490.107819
519059.655,6422382.244,517.768555
525008.0313,6426053.352,487.5
525008.0313,6426512.32,487.5
524724.6914,6426053.352,487.5
544338.8574,6418225.604,474.959198
544634.7598,6418708.46,478.924316
542855.7246,6416755.474,476.272644
521324.613,6462770.906,422.390015
521041.2732,6462770.906,422.390015
521607.9529,6462770.906,422.390015
521324.613,6460935.031,450.899628
521607.9529,6460935.031,423.003357
521607.9529,6460476.059,426.860474
521891.2927,6460935.031,429.259583
538022.0488,6413601.183,483.444702
537760.1426,6413209.874,479.971313
538043.3574,6413209.79,478.842316
528372.584,6417217.809,479.726257
538006.4219,6414010.749,484.698242
537723.4824,6414011.13,489.36554
534641.9912,6440281.721,452.843323
539399.7715,6415780.35,484.273254
539683.2285,6415780.286,480.906189
539684.6563,6416245.517,476.017761
539116.6895,6415780.714,488.683014
539118.2363,6416245.791,480.226685
538833.8535,6415781.21,488.803101
539117.3301,6415322.466,488.271332
538837.7266,6414873.436,478.362091
545230.1641,6440825.422,461.887573
544947.0977,6440825.641,460.772644
544947.1348,6440366.711,464.93158
546294.4766,6439851.568,464.973267
538551.584,6415323.359,476.95874
527274.751,6428348.199,474.104462
530108.1504,6430184.076,451.570007
538554.8516,6414873.933,475.133881
525291.3711,6463688.844,428.607025
538603.8457,6428803.387,480.250427
524724.6914,6456345.336,448.087585
525008.0313,6456345.336,446.429382
533508.2285,6444871.102,451.51001
533508.2285,6444412.133,451.51001
540586.084,6440735.793,469.268311
540301.5723,6440275.883,464.535706
538035.9395,6460463.219,470.000061
529824.8105,6434314.801,466.881348
526107.7939,6416765.12,484.65979
525824.9785,6416766.817,495.174164
525536.2544,6416290.403,491.243073
531241.5098,6457722.242,480.602661
531241.5098,6457263.273,452.525574
511875.8735,6460855.168,438.169495
542606.4922,6443060.633,471.655945
542606.6582,6442601.795,473.881714
534641.8633,6443035.441,452
534358.4053,6442576.375,452.549805
534641.8818,6442576.486,452.000031
510557.6973,6450837.703,482.045135
546041.2695,6439875.98,464.15979
546041.375,6440335.029,463.404907
528691.4502,6432478.922,470.009369
546825.2031,6437986.555,466.177551
510861.6211,6467398.367,417.700592
510859.6416,6466937.289,419.527283
511114.0947,6467390.074,420.063171
531800.6289,6420521.453,488.956238
531524.8496,6460935.031,474.426025
531241.5098,6460935.031,469.405701
523591.332,6426053.352,501.224091
523307.9922,6426053.352,511.953857
523307.9922,6425594.382,500.172119
523874.6719,6426053.352,502.849854
534076.373,6468742.258,452.171478
537756.8281,6437067.479,456.849152
511088.3623,6435203.57,518.423767
511341.6436,6435179.227,510.160034
511341.6201,6435638.178,522.68811
538039.7402,6427888.773,484.366882
526141.3906,6430643.047,465.472717
526141.3906,6431102.016,466.529663
533791.5684,6468278.539,455.170105
533508.2285,6467819.57,449.337219
513352.8779,6467437.688,448.299194
531241.5098,6437986.555,451.51001
531241.5098,6438445.525,451.51001
534074.9082,6468278.539,468.464783
536342.3281,6441658.873,452
534074.9082,6467819.57,469.737793
534358.248,6468278.539,478.680786
544368.8906,6429800.586,494.279663
544368.8535,6429341.941,497.735107
544659.4316,6429806.514,496.262512
511604.5439,6436080.613,518.202148
540840.2969,6418146.121,476.737671
541132.0098,6418625.523,481.037262
511875.8916,6431940.16,542.417725
520474.5934,6435232.738,502.235931
540585.6816,6442571.34,472.210388
540301.1465,6442570.375,474.495789
540871.0605,6442572.988,474.8573
540871.1992,6442114.131,474.523743
540870.8945,6443031.824,472.117279
535775.6484,6444871.633,452.013489
535775.667,6444412.684,452.004547
513062.2275,6467430.355,440.230652
512772.9131,6467421.945,431.526703
532091.5293,6443494.188,474.151184
527274.751,6430643.047,468.513916
527274.751,6431102.016,467.0784
530959.8232,6470119.773,458.167206
513055.4253,6466956.977,436.279724
521324.613,6437068.617,496.472839
544075.3848,6437136.42,461.447083
528923.5449,6415789.978,486.803497
512724.4102,6438823.502,519.860352
512759.4409,6466475.563,432.057922
539971.8594,6414873.697,489.990479
543752.9922,6418207.607,474.851562
543453.3672,6417722.102,476.620056
543442.3516,6416772.892,478.450897
544332.9844,6417750.275,478.203552
546263.6152,6413243.279,455.446136
545975.1836,6412743.239,454.048218
538592.4922,6420046.804,480.490875
539734.4785,6438898.684,458
540017.8047,6438898.674,463.901825
539734.457,6439357.619,464.973053
540017.7402,6439816.527,473.986389
539734.4199,6439816.547,467.909058
518738.1472,6417671.149,520.048523
532941.5488,6456345.336,451.51001
532941.5488,6456804.305,453.989716
532091.5293,6456345.336,459.070679
546528.1582,6413224.419,452.294098
546516.5234,6413652.954,455.26178
540596.8477,6463712.582,475.07193
514186.9248,6461806.738,437.172241
514187.3945,6462267.934,437.245636
513892.9902,6461798.859,437.707581
540017.8594,6461843.496,472.729156
525858.0508,6465524.719,434.33493
525574.7109,6465524.719,440.72879
525574.7109,6465983.691,453.770599
525291.3711,6465524.719,438.902344
532941.5801,6435232.764,459.087128
532941.5762,6435691.73,460.876831
533224.9502,6436150.729,453.806763
532941.5713,6436150.695,454.912445
532658.2178,6435232.746,454.046265
532374.8691,6435232.738,451.51001
532941.5586,6437068.625,457.116638
532941.5654,6436609.66,452.715668
522457.9727,6455427.398,473.201172
522174.6328,6455427.398,471.129242
522174.6328,6454968.426,456.94989
544946.5098,6445414.855,466.447327
544659.2793,6445411.707,466.360382
544946.4648,6444955.848,471.991638
544659.1465,6444493.66,468.699982
542899.2285,6429757.383,487.97168
542605.8887,6429749.252,488.900391
545229.5332,6445414.598,466.547455
545507.3379,6445869.082,464.982727
532091.5293,6435232.738,451.51001
532091.5293,6436150.68,484.035522
531808.1895,6436150.68,451.51001
528977.2715,6413210.245,495.740143
535208.6396,6448084.168,469.732849
535208.6563,6447625.199,469.732025
535492.1309,6448084.281,455.208282
528658.291,6414012.709,476.34436
532374.8691,6436150.68,458.894775
532374.8691,6435691.709,451.51001
514186.6909,6461346.5,441.748352
532658.209,6436150.68,451.51001
533508.2285,6445330.07,478.276917
533508.2285,6445789.039,494.667328
513307.4155,6443426.426,492.029114
513014.7002,6443418.832,486.942596
512723.9829,6443412.852,481.878754
516792.4951,6435233.799,520.498901
530072.1406,6417675.268,480.544495
517056.5657,6419103.128,523.812317
516767.2126,6418626.704,505.430115
517051.1792,6418627.095,505.921173
536341.958,6454509.797,454.889587
517595.8928,6416722.444,520.970398
517592.0479,6416251.728,536.446289
518158.146,6416251.171,518.000366
518444.9432,6416721.508,502.409851
536341.4414,6455885.32,455.998718
536897.6953,6420051.796,496.124756
513307.7402,6424152.612,506.550507
522135.6262,6414452.779,501.245178
531808.1895,6436609.648,454.320068
526976.4971,6470984.039,428.413727
527259.8364,6470984.039,435.207397
527274.751,6471491.324,445.38092
526994.5332,6469206.59,425.491425
527277.873,6469206.59,426.931458
544947.1445,6449546.086,452.154724
544659.707,6449083.797,452.941925
534925.1406,6448084.047,484.257874
546044.4609,6466977.875,492.341431
537191.3652,6447165.645,453.62149
537474.1289,6447624.148,452.000031
536908.4648,6447166,454.883881
536908.4824,6447624.984,452.898163
544088.625,6467530.004,492.786621
544378.7422,6467528.547,493.857422
517076.0601,6437069.885,523.992188
517076.0864,6436610.934,516.832031
517359.292,6437069.793,520.941467
511875.5415,6436070.619,517.636841
511875.5605,6435611.668,516.99353
544946.1523,6435776.24,474.040375
544658.9082,6435314.07,464.651215
544946.4043,6435317.424,466.940674
534928.9443,6469209.488,455.505188
535213.7588,6469673.227,445.617798
545229.2969,6436235.074,463.225983
545507.125,6436230.596,458.095703
545507.0273,6436689.506,469.810303
516471.8394,6417672.292,507.205505
516477.3115,6418149.215,501.735138
516466.666,6417196.368,513.728027
543193.2676,6430224.883,481.595337
543193.2715,6430683.791,475.474426
526141.3906,6454968.426,458.546173
526424.731,6455427.398,468.031433
513007.4839,6418592.646,532.911194
515353.0132,6420975.433,523.896118
517080.0801,6423308.75,520.985535
533226.6631,6422387.4,502.648041
519624.5737,6449001.82,489.769165
520191.2535,6438904.496,491.5
532926.6279,6470984.016,446.650818
512152.3784,6458092.996,428.089233
511874.8037,6458097.871,429.23761
511874.9565,6457639.363,434.218445
518774.5541,6449001.82,507.253967
518774.5541,6448542.852,510.229858
538039.4063,6450377.074,451.999969
537756.9004,6449918.715,452
521324.613,6456345.336,447.451477
521607.9529,6456345.336,446.259857
541443.9199,6450380.516,452
541732.5137,6450843.777,453.423492
544076.0938,6456413.566,487.27655
539168.5195,6449455.516,452
536905.4414,6459549.789,469.660126
538039.4414,6450836.168,452
538039.4746,6451295.277,452
531808.1895,6446248.008,493.341187
532091.5293,6446248.008,491.540802
519907.9136,6463688.844,436.983856
519907.9136,6463229.875,453.75769
520191.2535,6463688.844,425.219666
519624.5737,6463688.844,422.476257
535779.3682,6424688.736,485.772217
535779.627,6424230.609,481.528564
543782.2168,6456404.977,483.501587
512722.707,6460850.504,439.051727
517076.2061,6435693.078,525.5224
517076.1367,6436152,513.362061
528408.1104,6451296.672,452.470032
528691.4502,6451755.641,452.469971
543193.2539,6429766.074,485.056427
526141.3906,6424217.474,489.596802
535775.4316,6430183.762,476.65213
535775.4941,6429724.965,475.867493
525858.0508,6424217.474,505.401917
536058.7139,6430642.611,485.062927
536341.9492,6430642.49,489.982178
520474.5934,6439363.465,503.856415
535775.6309,6445330.582,452.012299
536058.9922,6445330.598,452.006714
527274.751,6453591.516,465.223877
534360.6992,6422388.758,507.594208
534643.2695,6426975.65,497.376709
510557.6973,6446248.008,466.171173
525008.0313,6433855.832,484.295563
525008.0313,6434314.801,477.960144
534078.1045,6422850.414,496.338867
533793.665,6422388.117,505.989807
534077.1826,6422388.463,506.920105
524724.6914,6433396.863,485.094421
524441.3516,6433396.863,494.052338
514774.6895,6448516.035,484.955811
514482.0898,6448049.57,472.602112
543782.8047,6427493.086,479.687012
531241.5059,6421922.766,496.668915
538321.8086,6450835.359,452
511873.5161,6419538.896,529.071045
517924.5344,6453591.516,468.015411
511875.624,6436529.654,527.478333
513601.1592,6462717.43,448.535095
516504.8589,6461849.668,442.172058
516218.9695,6461847.086,443.355103
510557.6973,6415038.085,565.363647
510849.3398,6415030.568,556.464355
523307.9922,6439822.434,511.937744
523307.9922,6440281.402,502.600433
